id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
21106,"Derek Edward Davidson","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,0,"Not elected",,398.00000,1.17444,399.17444,4.64350,403.81794,0.02008,403.83802,87.31120,491.14922,33.71521,524.86443,79.63742,604.50185,,,,,,,,,,,10908,4835,4755,80,1189,3,8
20499,"Alex Jarvis","Scottish Green Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,0,Excluded,4,256.00000,4.50202,260.50202,0.26104,260.76306,7.61232,268.37538,-268.37538,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,10908,4835,4755,80,1189,3,8
21107,"Jenny Laing","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,1,Elected,7,935.00000,25.05472,960.05472,0.32630,960.38102,10.67383,971.05485,69.11673,1040.17158,114.01408,1154.18566,129.15333,1283.33899,,,,,,,,,,,10908,4835,4755,80,1189,3,8
21108,"Dustin Macdonald",Independent,aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,0,Excluded,6,311.00000,12.82097,323.82097,0.14056,323.96153,55.32397,379.28550,40.41658,419.70208,72.66520,492.36728,-492.36728,0.00000,,,,,,,,,,,10908,4835,4755,80,1189,3,8
8214,"Tom Mason","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,1,Elected,1,1318.00000,-129.00000,1189.00000,0.00000,1189.00000,0.00000,1189.00000,0.00000,1189.00000,0.00000,1189.00000,0.00000,1189.00000,,,,,,,,,,,10908,4835,4755,80,1189,3,8
21109,"Bill Robb",Independent,aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,0,Excluded,3,97.00000,20.35696,117.35696,0.13554,117.49250,-117.49250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,10908,4835,4755,80,1189,3,8
21110,"William Sell","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:midstocketrosemount,S13002841,Midstocket/Rosemount,1,0,Excluded,5,245.00000,27.01212,272.01212,0.10040,272.11252,20.73914,292.85166,39.19954,332.05120,-332.05120,0.00000,0.00000,0.00000,,,,,,,,,,,10908,4835,4755,80,1189,3,8
21120,"Jackie Dunbar","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,1,Elected,1,1747.00000,-651.00000,1096.00000,0.00000,1096.00000,0.00000,1096.00000,0.00000,1096.00000,0.00000,1096.00000,0.00000,1096.00000,0.00000,1096.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
21121,"Sam Forman","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,0,Excluded,3,154.00000,15.65046,169.65046,18.37263,188.02309,-188.02309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
21122,"Frank Gilfeather","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,0,Excluded,7,629.00000,26.82936,655.82936,6.00000,661.82936,31.35367,693.18303,95.37263,788.55566,10.23578,798.79144,11.10376,809.89520,-809.89520,0.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
21126,"Gordon Graham","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,1,Elected,8,692.00000,36.14511,728.14511,12.37263,740.51774,39.47156,779.98930,105.49052,885.47982,17.33471,902.81453,8.25982,911.07435,640.27177,1551.34612,,,,,,,,,12252,4562,4382,180,1096,3,8
21124,"Alan Martin","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,0,Excluded,4,376.00000,3.72630,379.72630,16.00000,395.72630,34.86315,430.58945,-430.58945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
20906,"Ciarán McRae","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,1,Elected,6,370.00000,372.63000,742.63000,5.86315,748.49315,16.23578,764.72893,11.49052,776.21945,430.48151,1206.70096,-110.70096,1096.00000,0.00000,1096.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
20907,"Jessica Mennie","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,0,Excluded,5,333.00000,153.52356,486.52356,7.49052,494.01408,8.86315,502.87723,13.37263,516.24986,-516.24986,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
21125,"Faith Jason Robertson-Foy",Independent,aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:northfieldmastrick-north,S13002838,"Northfield/Mastrick North",1,0,Excluded,2,81.00000,5.21682,86.21682,-86.21682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,12252,4562,4382,180,1096,3,8
21231,"Stephen Adams","UK Independence Party (UKIP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,0,Excluded,4,53.00000,0.92963,53.92963,0.09696,54.02659,6.00000,60.02659,-60.02659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9213,3350,3217,133,805,3,9
20498,"Alexander Arthur","Scottish Green Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,0,Excluded,6,178.00000,2.50285,180.50285,0.55752,181.06037,1.00000,182.06037,6.19150,188.25187,43.09575,231.34762,-231.34762,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9213,3350,3217,133,805,3,9
21232,"Emma Farquhar","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,0,Excluded,8,342.00000,2.28832,344.28832,0.19392,344.48224,6.00000,350.48224,22.00000,372.48224,36.26301,408.74525,23.38179,432.12704,39.10145,471.22849,-471.22849,0.00000,,,,,,,9213,3350,3217,133,805,3,9
21233,"Ross Grant","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,1,Elected,1,867.00000,-62.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,,,,,,,9213,3350,3217,133,805,3,9
21234,"Dave MacDonald","National Front",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,0,Excluded,3,29.00000,0.28604,29.28604,0.00000,29.28604,-29.28604,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9213,3350,3217,133,805,3,9
20903,"Alexander McLellan","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,1,Elected,1,825.00000,0.00000,825.00000,-20.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,0.00000,805.00000,,,,,,,9213,3350,3217,133,805,3,9
21235,"Ramsay Milne","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,0,Excluded,7,245.00000,43.33506,288.33506,0.46056,288.79562,4.21453,293.01015,3.42906,296.43921,30.50057,326.93978,52.95508,379.89486,-379.89486,0.00000,0.00000,0.00000,,,,,,,9213,3350,3217,133,805,3,9
21236,"Jim Noble","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,1,Elected,9,545.00000,4.57664,549.57664,17.28312,566.85976,3.00000,569.85976,13.02424,582.88400,12.28725,595.17125,87.76842,682.93967,91.53870,774.47837,65.21923,839.69760,,,,,,,9213,3350,3217,133,805,3,9
21237,"Jenny Wilson","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:tillydroneseatonold-aberdeen,S13002840,"Tillydrone/Seaton/Old Aberdeen",1,0,Excluded,5,133.00000,1.28718,134.28718,0.16968,134.45686,3.00000,137.45686,5.14302,142.59988,-142.59988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,9213,3350,3217,133,805,3,9
21224,"Yvonne Allan","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,1,Elected,7,843,30.6747,873.6747,0,873.6747,7.7591,881.4338,27.4869,908.9207,80.7642,989.6849,334.4658,1324.15,-204.1507,1120.00,0,1120.00,,,,,,,15191,5742,5598,144,1120,4,10
7649,"Christian Guy Allard","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,1,Elected,9,910,3.5706,913.5706,1,914.5706,6.1623,920.7329,43.1623,963.8952,24.4869,988.3821,25,1013.38,24.27165,1037.65,121.61633,1159.27,,,,,,,15191,5742,5598,144,1120,4,10
21225,"Alan Donnelly","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,1,Elected,1,1337.00,-217,1120.00,0,1120.00,0,1120.00,0,1120.00,0,1120.00,0,1120.00,0,1120.00,0,1120.00,,,,,,,15191,5742,5598,144,1120,4,10
21226,"David Fryer",Independent,aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,0,Excluded,8,580,36.6798,616.6798,3.1623,619.8421,9.3821,629.2242,51.9738,681.198,73.5495,754.7475,44.2722,799.0197,47.32353,846.34323,-846.34323,0,,,,,,,15191,5742,5598,144,1120,4,10
20203,"Catriona Mackenzie","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,1,Elected,9,847,4.2198,851.2198,0,851.2198,3,854.2198,61.1623,915.3821,40.9738,956.3559,45,1001.36,15.9255,1017.28,125.83401,1143.12,,,,,,,15191,5742,5598,144,1120,4,10
21227,"Gregor McAbery","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,0,Excluded,5,286,46.7424,332.7424,1,333.7424,6.2722,340.0146,37.4607,377.4753,-377.4753,0,0,0,0,0,0,0,,,,,,,15191,5742,5598,144,1120,4,10
21228,"William Allan McIntosh","UK Independence Party (UKIP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,0,Excluded,3,49,16.7169,65.7169,1.1623,66.8792,-66.8792,0,0,0,0,0,0,0,0,0,0,0,,,,,,,15191,5742,5598,144,1120,4,10
20502,"Renée Slater","Scottish Green Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,0,Excluded,4,269,5.6805,274.6805,1,275.6805,7.1361,282.8166,-282.8166,0,0,0,0,0,0,0,0,0,,,,,,,15191,5742,5598,144,1120,4,10
21229,"Piotr Teodorowski","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,0,Excluded,6,467,7.7904,474.7904,0,474.7904,1.9738,476.7642,22.3246,499.0888,48.3559,547.4447,-547.4447,0,0,0,0,0,,,,,,,15191,5742,5598,144,1120,4,10
21230,"Billy Watson","National Front",aberdeen-city,"Aberdeen City",local.aberdeen-city.2017-05-04,UTW:torryferryhill,S13002846,Torry/Ferryhill,1,0,Excluded,2,10,0.4869,10.4869,-10.4869,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,15191,5742,5598,144,1120,4,10
21267,"Peter Argyle","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:aboyne-upper-deeside-and-donside,S13002862,"Aboyne, Upper Deeside and Donside",1,1,Elected,2,900.00000,407.70135,1307.70135,,,,,,,,,,,,,,,,,,,,,9011,4791,4759,32,1190,3,5
21268,"Geva Blackett","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:aboyne-upper-deeside-and-donside,S13002862,"Aboyne, Upper Deeside and Donside",1,1,Elected,1,1364.00000,0.00000,1364.00000,,,,,,,,,,,,,,,,,,,,,9011,4791,4759,32,1190,3,5
21269,"Paul Gibb","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:aboyne-upper-deeside-and-donside,S13002862,"Aboyne, Upper Deeside and Donside",1,1,Elected,1,2093.00000,-903.00000,1190.00000,,,,,,,,,,,,,,,,,,,,,9011,4791,4759,32,1190,3,5
21270,"Claire Millar","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:aboyne-upper-deeside-and-donside,S13002862,"Aboyne, Upper Deeside and Donside",1,0,"Not elected",,176.00000,62.98878,238.98878,,,,,,,,,,,,,,,,,,,,,9011,4791,4759,32,1190,3,5
21271,"Anne Reid",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:aboyne-upper-deeside-and-donside,S13002862,"Aboyne, Upper Deeside and Donside",1,0,"Not elected",,226.00000,112.17180,338.17180,,,,,,,,,,,,,,,,,,,,,9011,4791,4759,32,1190,3,5
21272,"Rosemary Elizabeth Bruce","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banchory-and-mid-deeside,S13002863,"Banchory and Mid Deeside",1,1,Elected,2,968.00000,721.59843,1689.59843,-493.59843,1196.00000,0.00000,1196.00000,,,,,,,,,,,,,,,,,8807,4813,4780,33,1196,3,4
21273,"Eileen Durno","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banchory-and-mid-deeside,S13002863,"Banchory and Mid Deeside",1,1,Elected,4,1046.00000,42.10640,1088.10640,74.24789,1162.35429,255.28308,1417.63737,,,,,,,,,,,,,,,,,8807,4813,4780,33,1196,3,4
21274,"Iain Gillies","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banchory-and-mid-deeside,S13002863,"Banchory and Mid Deeside",1,0,Excluded,3,241.00000,111.58196,352.58196,243.53429,596.11625,-596.11625,0.00000,,,,,,,,,,,,,,,,,8807,4813,4780,33,1196,3,4
20205,"Ann Ross","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banchory-and-mid-deeside,S13002863,"Banchory and Mid Deeside",1,1,Elected,1,2525.00000,-1329.00000,1196.00000,0.00000,1196.00000,0.00000,1196.00000,,,,,,,,,,,,,,,,,8807,4813,4780,33,1196,3,4
21275,"John Cox",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banff-and-district,S13002848,"Banff and District",1,1,Elected,1,1092.00000,,,,,,,,,,,,,,,,,,,,,,,9187,4224,4171,53,1043,3,4
21276,"Glen David Reynolds","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banff-and-district,S13002848,"Banff and District",1,1,Elected,1,1049.00000,,,,,,,,,,,,,,,,,,,,,,,9187,4224,4171,53,1043,3,4
21277,"Mike Roy","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banff-and-district,S13002848,"Banff and District",1,1,Elected,1,1509.00000,,,,,,,,,,,,,,,,,,,,,,,9187,4224,4171,53,1043,3,4
21278,"Alison Simpson","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:banff-and-district,S13002848,"Banff and District",1,0,"Not elected",,521.00000,,,,,,,,,,,,,,,,,,,,,,,9187,4224,4171,53,1043,3,4
21286,"Marion Anne Buchan","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:central-buchan,S13002851,"Central Buchan",1,1,Elected,1,1808.00000,-837.00000,971.00000,0.00000,971.00000,0.00000,971.00000,0.00000,971.00000,,,,,,,,,,,,,,,11109,4916,4850,66,971,4,5
21287,"Jim Ingram","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:central-buchan,S13002851,"Central Buchan",1,1,Elected,1,1188.00000,0.00000,1188.00000,-217.00000,971.00000,0.00000,971.00000,0.00000,971.00000,,,,,,,,,,,,,,,11109,4916,4850,66,971,4,5
21288,"Lenny Pirie","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:central-buchan,S13002851,"Central Buchan",1,0,Excluded,4,486.00000,32.40580,518.40580,181.37145,699.77725,28.11395,727.89120,-727.89120,0.00000,,,,,,,,,,,,,,,11109,4916,4850,66,971,4,5
21289,"Anne Margaret Simpson","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:central-buchan,S13002851,"Central Buchan",1,1,Elected,5,505.00000,255.07994,760.07994,17.35175,777.43169,76.99660,854.42829,314.09444,1168.52273,,,,,,,,,,,,,,,11109,4916,4850,66,971,4,5
21290,"Norman Smith",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:central-buchan,S13002851,"Central Buchan",1,1,Elected,2,863.00000,270.35696,1133.35696,0.00000,1133.35696,-162.35696,971.00000,0.00000,971.00000,,,,,,,,,,,,,,,11109,4916,4850,66,971,4,5
20503,"Martin Ford","Scottish Green Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:east-garioch,S13002859,"East Garioch",1,1,Elected,2,850.00000,71.27263,921.27263,0.00000,921.27263,-9.27263,912.00000,0.00000,912.00000,0.00000,912.00000,,,,,,,,,,,,,10144,4596,4559,37,912,4,6
21336,"Fergus Hood","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:east-garioch,S13002859,"East Garioch",1,1,Elected,2,842.00000,235.52529,1077.52529,-165.52529,912.00000,0.00000,912.00000,0.00000,912.00000,0.00000,912.00000,,,,,,,,,,,,,10144,4596,4559,37,912,4,6
21337,"Dominic Lonchay","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:east-garioch,S13002859,"East Garioch",1,1,Elected,1,1429.00000,-517.00000,912.00000,0.00000,912.00000,0.00000,912.00000,0.00000,912.00000,0.00000,912.00000,,,,,,,,,,,,,10144,4596,4559,37,912,4,6
20935,"Conor McKay","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:east-garioch,S13002859,"East Garioch",1,0,Excluded,5,571.00000,6.87401,577.87401,12.40987,590.28388,1.59934,591.88322,67.00236,658.88558,-658.88558,0.00000,,,,,,,,,,,,,10144,4596,4559,37,912,4,6
20936,"Glen Reid","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:east-garioch,S13002859,"East Garioch",1,1,Elected,6,688.00000,7.95938,695.95938,10.34427,706.30365,1.37352,707.67717,44.69964,752.37681,608.13270,1360.50951,,,,,,,,,,,,,10144,4596,4559,37,912,4,6
21338,"Ann Thorpe","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:east-garioch,S13002859,"East Garioch",1,0,Excluded,4,179.00000,49.56523,228.56523,66.21519,294.78042,2.59342,297.37384,-297.37384,0.00000,0.00000,0.00000,,,,,,,,,,,,,10144,4596,4559,37,912,4,6
8217,"Isobel Davidson","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:ellon-and-district,S13002856,"Ellon and District",1,1,Elected,2,1087.00000,616.86149,1703.86149,-599.86149,1104.00000,0.00000,1104.00000,,,,,,,,,,,,,,,,,11818,5579,5515,64,1104,4,5
21332,"Anouk Kahanov-Kloppert","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:ellon-and-district,S13002856,"Ellon and District",1,1,Elected,4,768.00000,25.55350,793.55350,50.32804,843.88154,180.81595,1024.69749,,,,,,,,,,,,,,,,,11818,5579,5515,64,1104,4,5
21333,"John P Morgan","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:ellon-and-district,S13002856,"Ellon and District",1,0,Excluded,3,415.00000,133.38927,548.38927,287.60374,835.99301,-835.99301,0.00000,,,,,,,,,,,,,,,,,11818,5579,5515,64,1104,4,5
21334,"Gillian Owen","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:ellon-and-district,S13002856,"Ellon and District",1,1,Elected,1,2258.00000,-1154.00000,1104.00000,0.00000,1104.00000,0.00000,1104.00000,,,,,,,,,,,,,,,,,11818,5579,5515,64,1104,4,5
21335,"Richard Gordon Thomson","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:ellon-and-district,S13002856,"Ellon and District",1,1,Elected,4,987.00000,47.01844,1034.01844,59.72376,1093.74220,170.59600,1264.33820,,,,,,,,,,,,,,,,,11818,5579,5515,64,1104,4,5
21425,"Ann Bell","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:fraserburgh-and-district,S13002850,"Fraserburgh and District",1,0,Excluded,5,262.00000,29.61700,291.61700,7.16924,298.78624,14.50772,313.29396,48.93884,362.23280,-362.23280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12094,5193,5100,93,1021,4,10
21426,"Charles Cummin Buchan","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:fraserburgh-and-district,S13002850,"Fraserburgh and District",1,1,Elected,9,614.00000,3.04632,617.04632,140.50772,757.55404,25.00000,782.55404,28.00000,810.55404,44.18468,854.73872,4.39230,859.13102,50.41717,909.54819,89.17031,998.71850,,,,,,,12094,5193,5100,93,1021,4,10
21427,"David Donn","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2017-05-04,UTW:fraserburgh-and-district,S13002850,"Fraserburgh and District",1,0,Excluded,2,256.00000,1.18468,257.18468,-257.18468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12094,5193,5100,93,1021,4,10
